id	name	full_time_course	time_18h	time_48h
ENSG00000115425	PECR	18 & 48 h	All	All
ENSG00000115446	UNC50	18 h	All	non-DE
ENSG00000115457	IGFBP2	non-DE	non-DE	non-DE
ENSG00000115459	ELMOD3	18 h	All	non-DE
ENSG00000115464	USP34	18 h	Virulent	non-DE
ENSG00000115484	CCT4	18 h	Virulent	non-DE
ENSG00000115486	GGCX	non-DE	non-DE	non-DE
ENSG00000115504	EHBP1	Yers-Salm	non-DE	non-DE
ENSG00000115514	TXNDC9	non-DE	non-DE	non-DE
ENSG00000115520	COQ10B	All	All	All
ENSG00000115524	SF3B1	18 h	Yers-Salm	non-DE
ENSG00000115525	ST3GAL5	non-DE	non-DE	Yers-Salm
ENSG00000115526	CHST10	Yers-Salm	Virulent	non-DE
ENSG00000115539	PDCL3	Yers-Salm	Yers-Salm	non-DE
ENSG00000115540	MOB4	non-DE	non-DE	non-DE
ENSG00000115541	HSPE1	18 h	All	Yers-Salm
ENSG00000115548	KDM3A	18 h	Virulent	non-DE
ENSG00000115556	PLCD4	non-DE	non-DE	non-DE
ENSG00000115561	CHMP3	48 h	non-DE	Yers-Salm
ENSG00000115568	ZNF142	non-DE	Yers-Salm	Yers-Salm
ENSG00000115590	IL1R2	18 h	All	non-DE
ENSG00000115594	IL1R1	18 h	Virulent	Yers-Salm
ENSG00000115596	WNT6	non-DE	non-DE	non-DE
ENSG00000115604	IL18R1	48 h	Yers-Salm	All
ENSG00000115641	FHL2	non-DE	non-DE	non-DE
ENSG00000115648	MLPH	48 h	non-DE	Yers-Salm
ENSG00000115649	CNPPD1	48 h	non-DE	All
ENSG00000115652	UXS1	18 & 48 h	All	All
ENSG00000115657	ABCB6	18 & 48 h	All	All
ENSG00000115661	STK16	48 h	non-DE	All
ENSG00000115677	HDLBP	non-DE	Yers-Salm	Yers-Salm
ENSG00000115685	PPP1R7	18 h	Virulent	Yers-Salm
ENSG00000115687	PASK	18 h	All	Yers-Salm
ENSG00000115694	STK25	non-DE	non-DE	non-DE
ENSG00000115718	PROC	All	All	All
ENSG00000115738	ID2	non-DE	non-DE	Yers-Salm
ENSG00000115750	TAF1B	48 h	non-DE	All
ENSG00000115756	HPCAL1	Yers-Salm	Yers-Salm	Yers-Salm
ENSG00000115758	ODC1	18 h	Virulent	non-DE
ENSG00000115760	BIRC6	non-DE	Virulent	non-DE
ENSG00000115761	NOL10	18 h	Virulent	non-DE
ENSG00000115762	PLEKHB2	non-DE	Yers-Salm	Yers-Salm
ENSG00000115806	GORASP2	non-DE	non-DE	non-DE
ENSG00000115808	STRN	non-DE	non-DE	non-DE
ENSG00000115816	CEBPZ	non-DE	Yers-Salm	non-DE
ENSG00000115825	PRKD3	non-DE	non-DE	non-DE
ENSG00000115827	DCAF17	non-DE	non-DE	non-DE
ENSG00000115828	QPCT	18 & 48 h	All	All
ENSG00000115839	RAB3GAP1	18 h	All	non-DE
ENSG00000115840	SLC25A12	18 h	All	non-DE
ENSG00000115841	RMDN2	non-DE	non-DE	non-DE
ENSG00000115866	DARS	non-DE	non-DE	non-DE
ENSG00000115875	SRSF7	18 h	All	non-DE
ENSG00000115884	SDC1	non-DE	non-DE	non-DE
ENSG00000115896	PLCL1	18 h	All	non-DE
ENSG00000115902	SLC1A4	18 h	All	non-DE
ENSG00000115904	SOS1	18 h	Virulent	non-DE
ENSG00000115919	KYNU	All	All	All
ENSG00000115935	WIPF1	non-DE	non-DE	non-DE
ENSG00000115942	ORC2	non-DE	Yers-Salm	non-DE
ENSG00000115944	COX7A2L	non-DE	non-DE	non-DE
ENSG00000115946	PNO1	18 h	Virulent	non-DE
ENSG00000115947	ORC4	Yers-Salm	non-DE	non-DE
ENSG00000115956	PLEK	Yers-Salm	non-DE	non-DE
ENSG00000115963	RND3	All	Virulent	All
ENSG00000115966	ATF2	Yers-Salm	non-DE	non-DE
ENSG00000115970	THADA	18 & 48 h	All	All
ENSG00000115977	AAK1	non-DE	non-DE	Yers-Salm
ENSG00000115993	TRAK2	non-DE	Yers-Salm	non-DE
ENSG00000115998	C2orf42	18 h	All	non-DE
ENSG00000116001	TIA1	Yers-Salm	non-DE	non-DE
ENSG00000116005	PCYOX1	48 h	non-DE	non-DE
ENSG00000116016	EPAS1	48 h	non-DE	All
ENSG00000116017	ARID3A	18 h	All	Yers-Salm
ENSG00000116030	SUMO1	non-DE	non-DE	non-DE
ENSG00000116032	GRIN3B	48 h	non-DE	All
ENSG00000116044	NFE2L2	18 h	All	non-DE
ENSG00000116062	MSH6	18 h	All	non-DE
ENSG00000116095	PLEKHA3	non-DE	non-DE	non-DE
ENSG00000116096	SPR	Yers-Salm	Yers-Salm	non-DE
ENSG00000116120	FARSB	18 h	All	non-DE
ENSG00000116127	ALMS1	Yers-Salm	Yers-Salm	non-DE
ENSG00000116128	BCL9	48 h	non-DE	All
ENSG00000116132	PRRX1	All	MTB	MTB
ENSG00000116133	DHCR24	non-DE	Yers-Salm	non-DE
ENSG00000116138	DNAJC16	18 h	Yers-Salm	Yers-Salm
ENSG00000116151	MORN1	non-DE	non-DE	non-DE
ENSG00000116157	GPX7	non-DE	non-DE	non-DE
ENSG00000116161	CACYBP	18 h	All	Yers-Salm
ENSG00000116171	SCP2	non-DE	non-DE	non-DE
ENSG00000116191	RALGPS2	18 & 48 h	Virulent	All
ENSG00000116198	CEP104	non-DE	All	non-DE
ENSG00000116199	FAM20B	18 h	Yers-Salm	non-DE
ENSG00000116205	TCEANC2	non-DE	non-DE	non-DE
ENSG00000116209	TMEM59	18 h	Virulent	non-DE
ENSG00000116212	LRRC42	non-DE	non-DE	non-DE
ENSG00000116213	WRAP73	non-DE	non-DE	non-DE
ENSG00000116221	MRPL37	18 h	All	Yers-Salm
ENSG00000116237	ICMT	18 h	All	non-DE
ENSG00000116251	RPL22	18 & 48 h	All	All
ENSG00000116260	QSOX1	18 & 48 h	All	All
ENSG00000116266	STXBP3	18 h	All	non-DE
ENSG00000116273	PHF13	Yers-Salm	non-DE	non-DE
ENSG00000116285	ERRFI1	All	All	All
ENSG00000116288	PARK7	18 h	Virulent	non-DE
ENSG00000116299	KIAA1324	18 & 48 h	All	All
ENSG00000116337	AMPD2	Yers-Salm	non-DE	non-DE
ENSG00000116350	SRSF4	Yers-Salm	non-DE	non-DE
ENSG00000116353	MECR	18 h	All	Yers-Salm
ENSG00000116396	KCNC4	All	All	non-DE
ENSG00000116406	EDEM3	non-DE	non-DE	non-DE
ENSG00000116455	WDR77	18 h	All	non-DE
ENSG00000116459	ATP5F1	18 & 48 h	All	Yers-Salm
ENSG00000116473	RAP1A	non-DE	non-DE	non-DE
ENSG00000116478	HDAC1	18 h	All	Yers-Salm
ENSG00000116489	CAPZA1	Yers-Salm	non-DE	non-DE
ENSG00000116497	S100PBP	non-DE	non-DE	non-DE
ENSG00000116514	RNF19B	18 & 48 h	All	All
ENSG00000116521	SCAMP3	non-DE	Yers-Salm	non-DE
ENSG00000116525	TRIM62	18 h	All	Yers-Salm
ENSG00000116539	ASH1L	18 h	All	Yers-Salm
ENSG00000116544	DLGAP3	non-DE	Yers-Salm	MTB
ENSG00000116560	SFPQ	non-DE	Yers-Salm	non-DE
ENSG00000116574	RHOU	18 & 48 h	All	All
ENSG00000116580	GON4L	18 h	All	non-DE
ENSG00000116584	ARHGEF2	18 & 48 h	All	Yers-Salm
ENSG00000116586	LAMTOR2	non-DE	Yers-Salm	non-DE
ENSG00000116604	MEF2D	18 h	All	non-DE
ENSG00000116641	DOCK7	non-DE	non-DE	non-DE
ENSG00000116649	SRM	18 h	All	non-DE
ENSG00000116661	FBXO2	All	All	All
ENSG00000116663	FBXO6	All	All	All
ENSG00000116667	C1orf21	non-DE	non-DE	non-DE
ENSG00000116668	SWT1	18 h	All	non-DE
ENSG00000116670	MAD2L2	18 h	All	Yers-Salm
ENSG00000116675	DNAJC6	non-DE	non-DE	non-DE
ENSG00000116678	LEPR	non-DE	non-DE	non-DE
ENSG00000116679	IVNS1ABP	All	non-DE	non-DE
ENSG00000116685	KIAA2013	Yers-Salm	non-DE	non-DE
ENSG00000116688	MFN2	Yers-Salm	non-DE	non-DE
ENSG00000116691	MIIP	Yers-Salm	Virulent	non-DE
ENSG00000116698	SMG7	Yers-Salm	non-DE	Yers-Salm
ENSG00000116701	NCF2	18 & 48 h	MTB	All
ENSG00000116704	SLC35D1	18 & 48 h	All	All
ENSG00000116711	PLA2G4A	18 h	All	non-DE
ENSG00000116717	GADD45A	Yers-Salm	non-DE	non-DE
ENSG00000116729	WLS	non-DE	non-DE	non-DE
ENSG00000116731	PRDM2	18 h	All	Yers-Salm
ENSG00000116741	RGS2	All	Virulent	Yers-Salm
ENSG00000116747	TROVE2	Yers-Salm	non-DE	non-DE
ENSG00000116750	UCHL5	18 h	Virulent	non-DE
ENSG00000116752	BCAS2	non-DE	non-DE	non-DE
ENSG00000116754	SRSF11	non-DE	non-DE	non-DE
ENSG00000116761	CTH	non-DE	non-DE	non-DE
ENSG00000116774	OLFML3	18 & 48 h	All	All
ENSG00000116783	TNNI3K	non-DE	non-DE	non-DE
ENSG00000116786	PLEKHM2	non-DE	non-DE	All
ENSG00000116791	CRYZ	non-DE	non-DE	non-DE
ENSG00000116793	PHTF1	non-DE	Yers-Salm	non-DE
ENSG00000116809	ZBTB17	18 & 48 h	All	All
ENSG00000116815	CD58	48 h	non-DE	All
ENSG00000116819	TFAP2E	18 h	All	non-DE
ENSG00000116830	TTF2	18 h	All	Yers-Salm
ENSG00000116852	KIF21B	non-DE	non-DE	Yers-Salm
ENSG00000116857	TMEM9	18 h	Virulent	Yers-Salm
ENSG00000116863	ADPRHL2	Yers-Salm	non-DE	non-DE
ENSG00000116871	MAP7D1	non-DE	MTB	non-DE
ENSG00000116874	WARS2	18 & 48 h	All	All
ENSG00000116883	RP11-268J15.5	non-DE	non-DE	Yers-Salm
ENSG00000116885	OSCP1	non-DE	non-DE	non-DE
ENSG00000116898	MRPS15	18 h	All	Yers-Salm
ENSG00000116903	EXOC8	18 h	Virulent	non-DE
ENSG00000116906	GNPAT	non-DE	non-DE	non-DE
ENSG00000116918	TSNAX	non-DE	non-DE	non-DE
ENSG00000116922	C1orf109	Yers-Salm	non-DE	non-DE
ENSG00000116954	RRAGC	Yers-Salm	non-DE	non-DE
ENSG00000116957	TBCE	18 & 48 h	All	Yers-Salm
ENSG00000116962	NID1	non-DE	non-DE	non-DE
ENSG00000116977	LGALS8	18 h	All	non-DE
ENSG00000116984	MTR	18 h	All	non-DE
ENSG00000116985	BMP8B	All	Virulent	non-DE
ENSG00000116990	MYCL	All	All	All
ENSG00000116991	SIPA1L2	18 h	All	Yers-Salm
ENSG00000117000	RLF	18 h	All	non-DE
ENSG00000117009	KMO	All	All	All
ENSG00000117010	ZNF684	non-DE	non-DE	non-DE
ENSG00000117016	RIMS3	Yers-Salm	non-DE	non-DE
ENSG00000117020	AKT3	All	All	All
ENSG00000117036	ETV3	18 & 48 h	All	All
ENSG00000117054	ACADM	non-DE	non-DE	non-DE
ENSG00000117090	SLAMF1	All	All	All
ENSG00000117091	CD48	18 & 48 h	All	All
ENSG00000117115	PADI2	48 h	non-DE	All
ENSG00000117118	SDHB	18 h	All	Yers-Salm
ENSG00000117133	RPF1	non-DE	Yers-Salm	non-DE
ENSG00000117139	KDM5B	18 & 48 h	All	Yers-Salm
ENSG00000117143	UAP1	non-DE	Yers-Salm	non-DE
ENSG00000117151	CTBS	18 h	Virulent	Yers-Salm
ENSG00000117153	KLHL12	non-DE	Yers-Salm	non-DE
ENSG00000117154	IGSF21	non-DE	non-DE	non-DE
ENSG00000117155	SSX2IP	18 h	All	non-DE
ENSG00000117174	ZNHIT6	18 h	Virulent	non-DE
ENSG00000117222	RBBP5	non-DE	non-DE	Yers-Salm
ENSG00000117226	GBP3	Yers-Salm	Yers-Salm	non-DE
ENSG00000117228	GBP1	All	Virulent	All
ENSG00000117262	GPR89A	non-DE	non-DE	non-DE
ENSG00000117266	CDK18	non-DE	non-DE	non-DE
ENSG00000117280	RAB7L1	18 & 48 h	Yers-Salm	All
ENSG00000117289	TXNIP	18 & 48 h	All	Yers-Salm
ENSG00000117298	ECE1	18 h	All	non-DE
ENSG00000117305	HMGCL	non-DE	non-DE	non-DE
ENSG00000117308	GALE	non-DE	Yers-Salm	non-DE
ENSG00000117318	ID3	non-DE	non-DE	non-DE
ENSG00000117335	CD46	non-DE	Yers-Salm	non-DE
ENSG00000117360	PRPF3	18 & 48 h	All	Yers-Salm
ENSG00000117362	APH1A	48 h	non-DE	All
ENSG00000117385	LEPRE1	non-DE	non-DE	non-DE
ENSG00000117394	SLC2A1	18 & 48 h	All	All
ENSG00000117395	EBNA1BP2	18 h	All	non-DE
ENSG00000117399	CDC20	18 & 48 h	All	Yers-Salm
ENSG00000117408	IPO13	48 h	Yers-Salm	All
ENSG00000117410	ATP6V0B	non-DE	non-DE	non-DE
ENSG00000117411	B4GALT2	18 h	All	non-DE
ENSG00000117419	ERI3	18 h	All	non-DE
ENSG00000117425	PTCH2	48 h	non-DE	All
ENSG00000117448	AKR1A1	18 h	All	Yers-Salm
ENSG00000117450	PRDX1	18 h	Virulent	Yers-Salm
ENSG00000117461	PIK3R3	18 & 48 h	All	All
ENSG00000117475	BLZF1	Yers-Salm	Virulent	non-DE
ENSG00000117479	SLC19A2	non-DE	non-DE	non-DE
ENSG00000117480	FAAH	non-DE	All	non-DE
ENSG00000117481	NSUN4	48 h	non-DE	All
ENSG00000117500	TMED5	non-DE	non-DE	non-DE
ENSG00000117505	DR1	non-DE	non-DE	non-DE
ENSG00000117523	PRRC2C	48 h	Yers-Salm	All
ENSG00000117525	F3	All	MTB	non-DE
ENSG00000117528	ABCD3	non-DE	Yers-Salm	non-DE
ENSG00000117533	VAMP4	18 & 48 h	All	MTB
ENSG00000117543	DPH5	18 & 48 h	All	All
ENSG00000117569	PTBP2	non-DE	non-DE	non-DE
ENSG00000117592	PRDX6	18 h	Virulent	Yers-Salm
ENSG00000117593	DARS2	18 h	All	non-DE
ENSG00000117594	HSD11B1	18 & 48 h	All	All
ENSG00000117595	IRF6	non-DE	Yers-Salm	non-DE
ENSG00000117597	DIEXF	non-DE	non-DE	non-DE
ENSG00000117602	RCAN3	non-DE	non-DE	non-DE
ENSG00000117614	SYF2	18 h	All	non-DE
ENSG00000117616	C1orf63	18 h	Virulent	non-DE
ENSG00000117620	SLC35A3	non-DE	non-DE	non-DE
ENSG00000117625	RCOR3	Yers-Salm	non-DE	non-DE
ENSG00000117632	STMN1	18 & 48 h	All	Yers-Salm
ENSG00000117640	MTFR1L	non-DE	Yers-Salm	non-DE
ENSG00000117643	MAN1C1	18 h	All	Yers-Salm
ENSG00000117650	NEK2	18 h	All	Yers-Salm
ENSG00000117676	RPS6KA1	18 h	MTB	non-DE
ENSG00000117682	DHDDS	18 h	Virulent	Yers-Salm
ENSG00000117691	NENF	non-DE	Yers-Salm	Yers-Salm
ENSG00000117697	NSL1	non-DE	non-DE	non-DE
ENSG00000117713	ARID1A	18 & 48 h	Virulent	Yers-Salm
ENSG00000117724	CENPF	18 & 48 h	All	All
ENSG00000117748	RPA2	non-DE	non-DE	non-DE
ENSG00000117751	PPP1R8	non-DE	non-DE	non-DE
ENSG00000117758	STX12	18 & 48 h	All	All
ENSG00000117834	SLC5A9	non-DE	non-DE	Yers-Salm
ENSG00000117859	OSBPL9	Yers-Salm	Yers-Salm	non-DE
ENSG00000117862	TXNDC12	non-DE	non-DE	non-DE
ENSG00000117868	ESYT2	non-DE	non-DE	non-DE
ENSG00000117877	CD3EAP	18 h	All	non-DE
ENSG00000117899	MESDC2	48 h	non-DE	All
ENSG00000117906	RCN2	non-DE	non-DE	non-DE
ENSG00000117984	CTSD	non-DE	non-DE	non-DE
ENSG00000118007	STAG1	non-DE	Yers-Salm	non-DE
ENSG00000118046	STK11	Yers-Salm	non-DE	non-DE
ENSG00000118058	KMT2A	18 h	Virulent	non-DE
ENSG00000118096	IFT46	non-DE	non-DE	non-DE
ENSG00000118113	MMP8	18 & 48 h	All	All
ENSG00000118162	KPTN	18 & 48 h	Virulent	All
ENSG00000118181	RPS25	48 h	Virulent	All
ENSG00000118193	KIF14	non-DE	non-DE	Yers-Salm
ENSG00000118194	TNNT2	18 & 48 h	All	All
ENSG00000118197	DDX59	18 & 48 h	All	All
ENSG00000118200	CAMSAP2	18 & 48 h	All	All
ENSG00000118217	ATF6	18 & 48 h	All	All
ENSG00000118242	MREG	18 & 48 h	All	All
ENSG00000118246	FASTKD2	non-DE	Yers-Salm	non-DE
ENSG00000118257	NRP2	Yers-Salm	non-DE	non-DE
ENSG00000118260	CREB1	18 h	All	non-DE
ENSG00000118263	KLF7	non-DE	non-DE	non-DE
ENSG00000118276	B4GALT6	non-DE	non-DE	non-DE
ENSG00000118292	C1orf54	non-DE	non-DE	non-DE
ENSG00000118308	LRMP	18 & 48 h	All	All
ENSG00000118363	SPCS2	Yers-Salm	non-DE	non-DE
ENSG00000118369	USP35	non-DE	Yers-Salm	Yers-Salm
ENSG00000118418	HMGN3	18 & 48 h	All	All
ENSG00000118420	UBE3D	18 & 48 h	All	Yers-Salm
ENSG00000118454	ANKRD13C	non-DE	non-DE	non-DE
ENSG00000118482	PHF3	18 h	Virulent	non-DE
ENSG00000118495	PLAGL1	non-DE	non-DE	non-DE
ENSG00000118496	FBXO30	non-DE	non-DE	Yers-Salm
ENSG00000118503	TNFAIP3	All	All	All
ENSG00000118507	AKAP7	Yers-Salm	Yers-Salm	non-DE
ENSG00000118508	RAB32	18 & 48 h	All	All
ENSG00000118515	SGK1	48 h	Yers-Salm	Yers-Salm
ENSG00000118518	RNF146	18 h	Virulent	non-DE
ENSG00000118557	PMFBP1	18 & 48 h	All	All
ENSG00000118564	FBXL5	18 & 48 h	All	All
ENSG00000118579	MED28	non-DE	non-DE	non-DE
ENSG00000118596	SLC16A7	non-DE	Yers-Salm	Yers-Salm
ENSG00000118600	TMEM5	18 h	All	non-DE
ENSG00000118620	ZNF430	non-DE	non-DE	non-DE
ENSG00000118640	VAMP8	18 & 48 h	All	All
ENSG00000118655	DCLRE1B	Yers-Salm	Yers-Salm	non-DE
ENSG00000118680	MYL12B	Yers-Salm	non-DE	non-DE
ENSG00000118689	FOXO3	18 h	All	Yers-Salm
ENSG00000118690	ARMC2	18 & 48 h	All	All
ENSG00000118705	RPN2	18 h	Virulent	non-DE
ENSG00000118707	TGIF2	non-DE	non-DE	Yers-Salm
ENSG00000118762	PKD2	18 & 48 h	Virulent	All
ENSG00000118777	ABCG2	non-DE	Yers-Salm	Yers-Salm
ENSG00000118785	SPP1	non-DE	Yers-Salm	non-DE
ENSG00000118804	FAM47E-STBD1	18 h	Yers-Salm	non-DE
ENSG00000118816	CCNI	non-DE	non-DE	non-DE
ENSG00000118849	RARRES1	non-DE	non-DE	non-DE
ENSG00000118855	MFSD1	18 h	Yers-Salm	Yers-Salm
ENSG00000118873	RAB3GAP2	48 h	Virulent	All
ENSG00000118894	FAM86A	18 h	All	non-DE
ENSG00000118900	UBN1	non-DE	non-DE	non-DE
ENSG00000118922	KLF12	48 h	non-DE	All
ENSG00000118939	UCHL3	18 h	All	Yers-Salm
ENSG00000118960	HS1BP3	48 h	non-DE	All
ENSG00000118961	C2orf43	18 h	All	Yers-Salm
ENSG00000118965	WDR35	18 h	Virulent	non-DE
ENSG00000118971	CCND2	non-DE	Yers-Salm	non-DE
ENSG00000118985	ELL2	18 & 48 h	Virulent	All
ENSG00000119004	CYP20A1	non-DE	non-DE	non-DE
ENSG00000119013	NDUFB3	non-DE	non-DE	non-DE
ENSG00000119041	GTF3C3	non-DE	non-DE	non-DE
ENSG00000119042	SATB2	18 h	All	non-DE
ENSG00000119048	UBE2B	18 h	All	non-DE
ENSG00000119138	KLF9	18 h	All	non-DE
ENSG00000119139	TJP2	Yers-Salm	Yers-Salm	Yers-Salm
ENSG00000119185	ITGB1BP1	non-DE	Yers-Salm	Yers-Salm
ENSG00000119203	CPSF3	non-DE	non-DE	non-DE
ENSG00000119227	PIGZ	All	All	All
ENSG00000119231	SENP5	18 h	Yers-Salm	non-DE
ENSG00000119242	CCDC92	non-DE	non-DE	non-DE
ENSG00000119280	C1orf198	non-DE	non-DE	non-DE
ENSG00000119285	HEATR1	non-DE	Yers-Salm	non-DE
ENSG00000119314	PTBP3	18 h	Virulent	non-DE
ENSG00000119318	RAD23B	48 h	non-DE	All
ENSG00000119321	FKBP15	non-DE	non-DE	non-DE
ENSG00000119326	CTNNAL1	48 h	Yers-Salm	MTB
ENSG00000119328	FAM206A	Yers-Salm	Yers-Salm	non-DE
ENSG00000119333	WDR34	18 & 48 h	All	All
ENSG00000119335	SET	18 h	All	non-DE
ENSG00000119383	PPP2R4	48 h	non-DE	All
ENSG00000119392	GLE1	non-DE	non-DE	non-DE
ENSG00000119396	RAB14	non-DE	non-DE	non-DE
ENSG00000119397	CNTRL	non-DE	Yers-Salm	non-DE
ENSG00000119401	TRIM32	All	All	All
ENSG00000119402	FBXW2	18 h	Virulent	Yers-Salm
ENSG00000119403	PHF19	18 & 48 h	All	All
ENSG00000119408	NEK6	48 h	non-DE	All
ENSG00000119414	PPP6C	non-DE	non-DE	non-DE
ENSG00000119421	NDUFA8	non-DE	Yers-Salm	non-DE
ENSG00000119431	HDHD3	non-DE	non-DE	non-DE
ENSG00000119446	RBM18	non-DE	non-DE	non-DE
ENSG00000119457	SLC46A2	All	non-DE	All
ENSG00000119471	HSDL2	48 h	Yers-Salm	MTB
ENSG00000119487	MAPKAP1	18 h	Virulent	non-DE
ENSG00000119508	NR4A3	All	All	All
ENSG00000119509	INVS	48 h	Yers-Salm	All
ENSG00000119514	GALNT12	non-DE	non-DE	Yers-Salm
ENSG00000119522	DENND1A	48 h	Yers-Salm	All
ENSG00000119523	ALG2	48 h	non-DE	All
ENSG00000119535	CSF3R	non-DE	non-DE	non-DE
ENSG00000119537	KDSR	non-DE	All	non-DE
ENSG00000119541	VPS4B	non-DE	non-DE	non-DE
ENSG00000119559	C19orf25	non-DE	non-DE	non-DE
ENSG00000119574	ZBTB45	non-DE	non-DE	non-DE
ENSG00000119596	YLPM1	non-DE	non-DE	non-DE
ENSG00000119599	DCAF4	18 h	All	Yers-Salm
ENSG00000119616	FCF1	non-DE	non-DE	non-DE
ENSG00000119630	PGF	Yers-Salm	Yers-Salm	non-DE
ENSG00000119632	IFI27L2	non-DE	non-DE	Yers-Salm
ENSG00000119636	CCDC176	non-DE	non-DE	non-DE
ENSG00000119638	NEK9	non-DE	Yers-Salm	Yers-Salm
ENSG00000119640	ACYP1	18 h	All	Yers-Salm
ENSG00000119650	IFT43	non-DE	non-DE	non-DE
ENSG00000119655	NPC2	non-DE	non-DE	Yers-Salm
ENSG00000119661	DNAL1	18 & 48 h	All	All
ENSG00000119669	IRF2BPL	48 h	non-DE	MTB
ENSG00000119673	ACOT2	48 h	non-DE	Yers-Salm
ENSG00000119681	LTBP2	48 h	non-DE	All
ENSG00000119682	AREL1	18 & 48 h	Yers-Salm	All
ENSG00000119684	MLH3	Yers-Salm	non-DE	non-DE
ENSG00000119685	TTLL5	non-DE	non-DE	non-DE
ENSG00000119686	FLVCR2	48 h	non-DE	All
ENSG00000119688	ABCD4	non-DE	non-DE	non-DE
ENSG00000119689	DLST	non-DE	non-DE	Yers-Salm
ENSG00000119698	PPP4R4	18 & 48 h	All	All
ENSG00000119699	TGFB3	non-DE	non-DE	non-DE
ENSG00000119705	SLIRP	18 h	Virulent	Yers-Salm
ENSG00000119707	RBM25	non-DE	non-DE	non-DE
ENSG00000119711	ALDH6A1	48 h	non-DE	All
ENSG00000119714	GPR68	18 & 48 h	MTB	All
ENSG00000119718	EIF2B2	non-DE	non-DE	non-DE
ENSG00000119720	NRDE2	18 h	All	non-DE
ENSG00000119723	COQ6	non-DE	non-DE	non-DE
ENSG00000119725	ZNF410	18 h	All	non-DE
ENSG00000119729	RHOQ	18 h	All	non-DE
ENSG00000119760	SUPT7L	18 h	Virulent	non-DE
ENSG00000119772	DNMT3A	Yers-Salm	Yers-Salm	Yers-Salm
ENSG00000119777	TMEM214	non-DE	non-DE	non-DE
ENSG00000119778	ATAD2B	18 & 48 h	All	All
ENSG00000119782	FKBP1B	Yers-Salm	non-DE	non-DE
ENSG00000119787	ATL2	non-DE	non-DE	non-DE
ENSG00000119801	YPEL5	18 h	All	non-DE
ENSG00000119812	FAM98A	18 h	Virulent	non-DE
ENSG00000119820	YIPF4	18 h	Virulent	non-DE
ENSG00000119844	AFTPH	18 h	All	non-DE
ENSG00000119862	LGALSL	non-DE	non-DE	Yers-Salm
ENSG00000119865	CNRIP1	48 h	Yers-Salm	All
ENSG00000119866	BCL11A	All	All	All
ENSG00000119878	CRIPT	non-DE	non-DE	non-DE
ENSG00000119899	SLC17A5	non-DE	non-DE	non-DE
ENSG00000119900	OGFRL1	18 h	All	non-DE
ENSG00000119906	FAM178A	18 h	All	non-DE
ENSG00000119912	IDE	non-DE	non-DE	non-DE
ENSG00000119915	ELOVL3	18 & 48 h	Yers-Salm	All
ENSG00000119917	IFIT3	All	Yers-Salm	All
ENSG00000119922	IFIT2	All	non-DE	MTB
ENSG00000119927	GPAM	18 h	All	non-DE
ENSG00000119929	CUTC	18 h	All	non-DE
ENSG00000119943	PYROXD2	18 & 48 h	All	All
ENSG00000119950	MXI1	18 & 48 h	MTB	MTB
ENSG00000119953	SMNDC1	non-DE	non-DE	non-DE
ENSG00000119965	C10orf88	non-DE	non-DE	non-DE
ENSG00000119969	HELLS	18 h	All	non-DE
ENSG00000119977	TCTN3	18 h	All	non-DE
ENSG00000119979	FAM45A	Yers-Salm	Yers-Salm	non-DE
ENSG00000119986	AVPI1	48 h	non-DE	All
ENSG00000120008	WDR11	non-DE	non-DE	non-DE
ENSG00000120029	C10orf76	non-DE	non-DE	non-DE
ENSG00000120049	KCNIP2	non-DE	non-DE	non-DE
ENSG00000120051	CCDC147	18 & 48 h	All	All
ENSG00000120053	GOT1	All	Yers-Salm	Yers-Salm
ENSG00000120055	C10orf95	48 h	non-DE	MTB
ENSG00000120063	GNA13	non-DE	non-DE	non-DE
ENSG00000120071	KANSL1	18 h	Virulent	non-DE
ENSG00000120093	HOXB3	non-DE	non-DE	non-DE
ENSG00000120129	DUSP1	All	All	All
ENSG00000120137	PANK3	non-DE	non-DE	non-DE
ENSG00000120158	RCL1	18 h	All	non-DE
ENSG00000120159	CAAP1	non-DE	non-DE	non-DE
ENSG00000120162	MOB3B	All	All	All
ENSG00000120217	CD274	All	All	All
ENSG00000120253	NUP43	18 h	All	non-DE
ENSG00000120254	MTHFD1L	18 h	Virulent	non-DE
ENSG00000120256	LRP11	non-DE	non-DE	non-DE
ENSG00000120262	CCDC170	18 & 48 h	All	Yers-Salm
ENSG00000120265	PCMT1	18 h	All	Yers-Salm
ENSG00000120280	CXorf21	Yers-Salm	Yers-Salm	non-DE
ENSG00000120306	CYSTM1	18 h	All	non-DE
ENSG00000120314	WDR55	non-DE	non-DE	non-DE
ENSG00000120318	ARAP3	18 & 48 h	MTB	All
ENSG00000120332	TNN	Yers-Salm	non-DE	non-DE
ENSG00000120333	MRPS14	18 h	All	Yers-Salm
ENSG00000120334	CENPL	18 h	All	Yers-Salm
ENSG00000120337	TNFSF18	Yers-Salm	non-DE	non-DE
ENSG00000120341	SEC16B	18 & 48 h	All	All
ENSG00000120370	GORAB	18 h	All	non-DE
ENSG00000120436	GPR31	Yers-Salm	non-DE	non-DE
ENSG00000120437	ACAT2	18 h	All	Yers-Salm
ENSG00000120438	TCP1	18 h	Virulent	non-DE
ENSG00000120451	SNX19	18 h	All	Yers-Salm
ENSG00000120457	KCNJ5	18 & 48 h	All	All
